tweet_id,clean_text,text,language,timestamp,date,month,likes,retweets,comments,query,label,vader_neg,vader_neu,vader_pos,vader_compound,manual_label,confidence,final_label
1853320822481358935,"in Poor minded Mozambican politicians have tried to drag Rwanda into internal politics against the interests of their own citizens. Rwanda came to Mozambique to support the people of Mozambique, as this news story tells about what they even have achieved already, for the people with the people. It has been from the beginning about combating criminal terrorists who were denying Mozambicans a peaceful life. Rwandan forces cannot, would not engage against the same people it came to support. Whatever you hear about Rwandan troops against Mozambicans in Maputo, is simply completely false.","#Rwanda 🇷🇼 in 
#Mozambique 🇲🇿 
Poor minded Mozambican politicians have tried to drag Rwanda into internal politics against the interests of their own citizens. 
Rwanda came to Mozambique to support the people of Mozambique, as this news story tells about what they even have achieved already, for the people with the people. It has been from the beginning about combating criminal terrorists who were denying Mozambicans a peaceful life.
Rwandan forces cannot, would not engage against the same people it came to support. 
Whatever you hear about Rwandan troops against Mozambicans in Maputo, is simply completely false.",en,2024-11-04 06:18:11+00:00,2024-11-04,2024-11,124,60,26,#Rwanda politics,negative,0.135,0.753,0.112,-0.5474,,0.5474,negative
1860228378135265594,"Nobody needs to tarnish reputation, in fact she has no reputation. She built a legacy in genocide denial, divisive politics which have no place in today's .","@dzaneza @PaulKagame @rpfinkotanyi @VictoireUmuhoza Nobody needs to tarnish #Ingabires reputation, in fact she has no reputation. She built a legacy in genocide denial, divisive politics which have no place in today's #Rwanda.",en,2024-11-23 07:46:21+00:00,2024-11-23,2024-11,3,2,1,#Rwanda politics,negative,0.15,0.85,0.0,-0.5267,,0.5267,negative
1642110511721373697,"WATCH Frmr SARB Governor speaks about the corruption which has taken root in the ANC, but says it s not the entire organisation, just a few rotten apples. His panel was looking at Good Politics From Liberation to Nation-Building","#Rwanda [WATCH] Frmr SARB Governor @tito_mboweni  speaks about the corruption which has taken root in the ANC, but says it’s not the entire organisation, ‘just a few rotten apples.’ His panel was looking at “Good Politics: From Liberation to Nation-Building” #RPF35 @Newzroom405 https://t.co/U0l1cVBAcb",en,2023-04-01 10:23:49+00:00,2023-04-01,2023-04,18,8,4,#Rwanda politics,negative,0.098,0.817,0.085,-0.1531,negative,0.1531,negative
1653299747615043584,"Well must be ill-informed trying hail the 1st Genocidaire of , placed on the throne by former abuse of colonial power. Consecration of ethnic based politics dismantling a millennial nation Hal, get real! Your guy is actually infamous in Africa's history","Well @hallaboutafrica must be ill-informed trying hail the 1st Genocidaire of #Rwanda, placed on the throne by former abuse of colonial power. Consecration of ""ethnic"" based politics dismantling a millennial nation
Hal, get real! Your guy is actually infamous in Africa's history",en,2023-05-02 07:25:51+00:00,2023-05-02,2023-05,5,2,0,#Rwanda politics,negative,0.098,0.828,0.074,-0.4753,,0.4753,negative
1646433084877799425,"on this day, as we are closing the week of Commemoration, Min reminds us how the racial politics installed during the protectorate were grooming the future Genocidaires. Those supported politicians promoted Hutu, the sole owners of the land","#Rwanda #Kwibuka29 
on this day, as we are closing the week of Commemoration,
Min @DrDamascene reminds us how the racial politics installed during the 🇧🇪 protectorate were grooming the future Genocidaires. Those supported politicians  promoted ""Hutu, the sole owners of the land"" https://t.co/57ueYBl1cD",en,2023-04-13 08:40:11+00:00,2023-04-13,2023-04,2,1,0,#Rwanda politics,positive,0.0,0.876,0.124,0.6249,,0.6249,positive
1636406653334728704,"Rwanda is honored to host FIFA Congress We need to keep bad politics out of Sports' President ... you know why the imperialists can't wait to see him out of office, Son of Africa","#FIFA23 #Rwanda 🇷🇼 
""Rwanda is honored to host FIFA Congress""
""We need to keep bad politics out of Sports' President #Kagame 

... you know why the imperialists can't wait to see him out of office, Son of Africa @ali_naka 
#TheLastManStanding https://t.co/eZRIesqbXa",en,2023-03-16 16:38:43+00:00,2023-03-16,2023-03,47,11,13,#Rwanda politics,positive,0.089,0.814,0.097,0.0772,positive,0.0772,positive
1618178938685231106,"as a poor country cannot always be at war. Those who have taken up arms must lay them down. At the same time, the government must let those who want to do politics to do so, as per our constitution.","#Rwanda as a poor country cannot always be at war. Those who have taken up arms must lay them down. At the same time, the government must let those who want to do politics to do so, as per our constitution. https://t.co/QtKQSMK3OP",en,2023-01-25 09:28:17+00:00,2023-01-25,2023-01,354,144,126,#Rwanda politics,negative,0.155,0.817,0.029,-0.7717,,0.7717,negative
1632738208348774400,"- I am so worried. Even if Rwanda reassures us, there could be sacrifices for the proper re-establishment of diplomatic relations. In politics everything is possible , a former General targeted by an international arrest warrant worries.","#Burundi-#Rwanda: “I am so worried. Even if Rwanda reassures us, there could be sacrifices for the proper re-establishment of diplomatic relations.  In politics everything is possible”, a former General targeted by an international arrest warrant worries. https://t.co/9QBE5udLwJ",en,2023-03-06 13:41:38+00:00,2023-03-06,2023-03,1,1,0,#Rwanda politics,negative,0.185,0.757,0.057,-0.6774,,0.6774,negative
1636307959197188097,We need to keep bad politics out of sports. -President . in -,"""We need to keep bad politics out of sports."" -President @PaulKagame .

 #FIFACongress in #Kigali - #Rwanda https://t.co/jkwoKHYjqY",en,2023-03-16 10:06:33+00:00,2023-03-16,2023-03,17,2,0,#Rwanda politics,negative,0.226,0.774,0.0,-0.5423,,0.5423,negative
1655281741546790920,"I think the matter damaged the relationship between Britain and its West Indian colonies. A good example of what makes sense from a local conservative politics point of view, but not so great for international relations. might have the same impact.","I think the #Windrush matter damaged the relationship between Britain and its West Indian colonies.

A good example of what makes sense from a (local conservative politics) point of view, but not so great for international relations.

#Rwanda might have the same impact.",en,2023-05-07 18:41:35+00:00,2023-05-07,2023-05,4,2,0,#Rwanda politics,negative,0.161,0.776,0.063,-0.7689,,0.7689,negative
